Total_Beds,Beds_A,Beds_B,Beds_C,Avg_Relocated_Total,Avg_Prob_Full_A,Avg_Prob_Full_B,Avg_Prob_Full_C,Avg_Util_A,Avg_Util_B,Avg_Util_C
100,66,2,32,1651.6666666666667,0.253780286071071,0.8783452621850105,0.4872176706990747,0.7843641898436419,0.9182648401826484,0.9848744292237442
100,66,3,31,1589.3333333333333,0.22291328016977893,0.8234793617146559,0.5041216147017472,0.7756053687560537,0.9092846270928462,0.9842097510679041
100,66,4,30,1630.6666666666667,0.22534168892182257,0.7752065527065527,0.5196732080261947,0.7722014667220147,0.9050228310502283,0.9853272450532723
100,66,5,29,1698.0,0.23154547648725052,0.7060130450647693,0.5431143668880011,0.7729901757299018,0.8936986301369862,0.9856400566839868
100,66,6,28,1666.0,0.21284424336981936,0.6692004244531647,0.54512189083281,0.7685208246852083,0.875951293759513,0.9863013698630138
100,66,7,27,1696.0,0.1975521303334388,0.6019361414572445,0.565816537225733,0.7651584336515843,0.8718851924331377,0.9873837307627262
100,66,8,26,1683.3333333333333,0.19811658206972207,0.5421245753987016,0.5710606436118635,0.7543517365435174,0.8391552511415524,0.9882332279592555
100,66,9,25,1722.6666666666667,0.17950112891589343,0.5093854860355945,0.6075342284517468,0.7434481804344818,0.8423135464231354,0.989041095890411
100,66,10,24,1775.6666666666667,0.19140485258866333,0.44869779330766074,0.6126831604603087,0.7543240625432407,0.7980821917808218,0.9902207001522071
100,66,11,23,1721.6666666666667,0.16937181099196694,0.4216783718232627,0.6230911837717713,0.742673308426733,0.7982565379825655,0.989874925550923
100,66,12,22,1761.3333333333333,0.16042544114660537,0.39935918828673195,0.6413852312093292,0.7372353673723536,0.7908675799086757,0.9921959319219593
100,66,13,21,1799.0,0.1591319988839142,0.3689995443517531,0.6628445603975569,0.7457174484571745,0.7719704952581665,0.9916503587736464
100,66,14,20,1747.3333333333333,0.14052352791547235,0.28666152372635073,0.6682766517765545,0.7392970803929707,0.7487279843444227,0.9921004566210044
100,66,15,19,1814.3333333333333,0.1336619343690293,0.23033729147328488,0.6961663805720258,0.7255569392555694,0.7392389649923897,0.9930305215092526
100,66,16,18,1823.6666666666667,0.13290948895602575,0.23440212743904018,0.704403004601652,0.738591393385914,0.7365867579908675,0.9930999492643329
100,66,17,17,1864.6666666666667,0.13064831871708782,0.1776845068953831,0.726148309411316,0.7298464092984641,0.70126242277733,0.9938759065269944
100,66,18,16,1871.3333333333333,0.10726521398366351,0.15825962537469973,0.7443122996199837,0.7306489553064894,0.6627092846270928,0.9952054794520547
100,66,19,15,1913.3333333333333,0.11002096882903527,0.1441111417039946,0.7627103341526035,0.7250449702504497,0.6641192021148763,0.9956164383561644
100,66,20,14,1886.0,0.10269427676842707,0.11293676257275509,0.7717071021072744,0.7180019371800194,0.6661187214611872,0.9959556425309849
100,66,21,13,1945.3333333333333,0.0989494589112699,0.10620943793069092,0.7928909773649467,0.7181126331811263,0.6440095672972386,0.9956445381102915
100,66,22,12,1974.0,0.10941775380849748,0.06166837738201438,0.8002586968894013,0.7147779161477792,0.6285595682855957,0.9964992389649924
100,66,23,11,1974.3333333333333,0.08207523532912464,0.06187714571531286,0.8212759414865088,0.7176283381762834,0.5984117530275957,0.9972602739726026
100,66,24,10,2022.6666666666667,0.07536842814147542,0.0332152298779871,0.8339589575319173,0.7137539781375398,0.5842465753424658,0.9971689497716895
100,66,25,9,2041.0,0.08926765592119906,0.029221201663755792,0.8531675601590586,0.715400581154006,0.5772054794520548,0.9971588026382547
100,66,26,8,2075.6666666666665,0.08563349364330086,0.03338610169360653,0.8704188237653568,0.7108205341082053,0.5723568668774147,0.9979452054794521
100,66,27,7,2079.0,0.0819358163108163,0.031725965419269954,0.8863544060376638,0.7239518472395184,0.5530187721968544,0.9980430528375734
100,66,28,6,2122.3333333333335,0.08379981838595192,0.01272686513487096,0.9058116464331594,0.7233568562335685,0.5342139595564253,0.9981735159817351
100,66,29,5,2188.0,0.0854869557115061,0.014817096231569916,0.9191099500847232,0.7106406531064066,0.5275389702409069,0.9987214611872145
100,66,30,4,2223.6666666666665,0.08682881384742885,0.009783771561252349,0.9348520936772858,0.7145288501452884,0.49628614916286146,0.9990867579908675
100,66,31,3,2254.3333333333335,0.0784926714575474,0.01507791944950415,0.9518504726757381,0.7109035561090357,0.4989836500220946,0.9993911719939117
100,66,32,2,2297.6666666666665,0.06964825887644353,0.0030234315948601664,0.9693562426990127,0.7223882662238826,0.45613584474885843,1.0
100,66,33,1,2334.0,0.08889233258149416,0.0007230657989877079,0.9807307109109993,0.720381901203819,0.4425626124256261,1.0
100,67,1,32,1642.6666666666667,0.24800494261950137,0.9406297902159156,0.4914428680592997,0.7762148163293122,0.9095890410958903,0.985445205479452
100,67,2,31,1588.6666666666667,0.2271005791619254,0.8795600081428107,0.5056657611491105,0.7791726300006815,0.9351598173515981,0.9850051553984387
100,67,3,30,1635.6666666666667,0.22315792310447724,0.8220752900643462,0.5201945957651658,0.7737476998568801,0.9214611872146118,0.986240487062405
100,67,4,29,1704.0,0.2428258784419052,0.7591328531309665,0.5289272584954862,0.7752197914536905,0.9045662100456622,0.985514092268934
100,67,5,28,1683.0,0.22048596709274113,0.7171907677471082,0.5488578013311117,0.766578068561303,0.8838356164383562,0.9878343118069145
100,67,6,27,1712.0,0.2026449951727142,0.6594530886671361,0.571626938249466,0.76240714237034,0.8783866057838661,0.988804329443599
100,67,7,26,1684.0,0.1996663334933442,0.5884459454536182,0.5776137306042063,0.7503305390853949,0.8767123287671232,0.9888654724271163
100,67,8,25,1738.0,0.19405335886990716,0.5307499199916378,0.5987295678048458,0.7531247870237853,0.8565068493150685,0.9895525114155251
100,67,9,24,1763.0,0.1777383333346629,0.5259307613991081,0.6136471732303338,0.7521433926259116,0.8220192795535262,0.990525114155251
100,67,10,23,1715.3333333333333,0.15545123061930807,0.4656311245107286,0.6307616959296826,0.7539289852109317,0.8102283105022831,0.990589636688505
100,67,11,22,1741.0,0.14548105623121252,0.40248553657496444,0.647192319651892,0.7383902405779322,0.7921959319219593,0.9911581569115816
100,67,12,21,1812.3333333333333,0.1574436308752948,0.3689283043387645,0.6682709369994063,0.739548831186533,0.7816590563165905,0.9922591867797347
100,67,13,20,1773.3333333333333,0.14493414656827372,0.3654707991736519,0.6718522813724445,0.7372861718803244,0.7765367053038285,0.9925570776255707
100,67,14,19,1798.6666666666667,0.13135498896713216,0.2870009892644875,0.6877366321891446,0.7405165951066585,0.7860404435746902,0.9935111751982696
100,67,15,18,1809.3333333333333,0.12471318077843936,0.23339910987766518,0.7054300511203695,0.7244462618414776,0.7392998477929984,0.9931506849315069
100,67,16,17,1819.0,0.1131060477332938,0.24120791022529095,0.7253450504154375,0.7254003952838547,0.7051369863013699,0.9942519473542841
100,67,17,16,1895.6666666666667,0.1176728058809014,0.1826488667553173,0.7436211507275217,0.7281264908335037,0.6922374429223744,0.995376712328767
100,67,18,15,1902.0,0.10443307479619839,0.14634147311612397,0.7619668099656521,0.7239283036870443,0.6881278538812786,0.9956773211567732
100,67,19,14,1902.3333333333333,0.10817888110549838,0.14533374284480313,0.7716458954440779,0.7131874872214271,0.6796443162701274,0.996020874103066
100,67,20,13,1932.3333333333333,0.09869570637940549,0.0948578005071035,0.7902748566806177,0.7179717849110611,0.652511415525114,0.9955742887249737
100,67,21,12,1984.6666666666667,0.0977329580921266,0.08529193993551452,0.8089851102895368,0.7255912219723301,0.6431398130028267,0.9971841704718417
100,67,22,11,2022.6666666666667,0.09869169277369151,0.05902608554713485,0.8240724846173424,0.7179308934778165,0.6310502283105023,0.9972602739726028
100,67,23,10,2004.6666666666667,0.08415085696365295,0.0704518658572139,0.833577270283385,0.7166223676139848,0.6230295810998611,0.9968949771689498
100,67,24,9,2030.3333333333333,0.09325294761061732,0.06526497488044093,0.8503001523723719,0.7015334287466777,0.5997716894977169,0.9973617453069509
100,67,25,8,2079.3333333333335,0.08452367017039326,0.021815347147924994,0.868401164977369,0.7027601717440196,0.5837808219178081,0.9982876712328768
100,67,26,7,2128.0,0.08038382047481986,0.04168416524557154,0.888952429430613,0.707230968445444,0.5501931858096242,0.9985649054142205
100,67,27,6,2174.3333333333335,0.0822101947927847,0.035357366484850467,0.9114072806037896,0.7093028010631772,0.5489599188229325,0.9983257229832572
100,67,28,5,2187.6666666666665,0.07367153716173147,0.014327457316227832,0.9237646252933512,0.703946023308117,0.5348662752772342,0.9987214611872145
100,67,29,4,2180.3333333333335,0.0749300984028219,0.015650769706815195,0.9312736683210375,0.7154501465276358,0.5262478349866163,0.9993150684931505
100,67,30,3,2232.3333333333335,0.07633725760705935,0.007404129793510325,0.9538592064479158,0.7019014516458801,0.5098325722983257,0.9987823439878234
100,67,31,2,2271.0,0.06844103484614879,0.002219098303042474,0.9652143520325175,0.7127513119334833,0.45190749742230074,0.9995433789954338
100,67,32,1,2320.0,0.07787884229702206,0.009569350538513535,0.9834928661189238,0.7084986028760308,0.46150114155251143,1.0
100,68,1,31,1603.6666666666667,0.22478088230318516,0.9391738547057696,0.5110111316238358,0.783669084071985,0.9296803652968036,0.9847694800412432
100,68,2,30,1619.0,0.2218571356590399,0.8741808289996906,0.5136943291572919,0.7763631479989256,0.9264840182648402,0.9866666666666667
100,68,3,29,1696.3333333333333,0.23610589204230273,0.8228007730358993,0.5325696463522834,0.772522159548751,0.9168949771689497,0.9857030388915131
100,68,4,28,1654.0,0.20345036308700218,0.7590556508481038,0.5506460644718653,0.7670829975825947,0.8965753424657534,0.9868884540117416
100,68,5,27,1673.6666666666667,0.2064555226788324,0.7164289662411981,0.5592144672029108,0.7634837496642493,0.8805479452054795,0.9883984441062067
100,68,6,26,1669.0,0.1813883648575968,0.6255563255580417,0.5792578005196423,0.7554391619661563,0.8707762557077626,0.988935721812434
100,68,7,25,1764.0,0.1775533836652985,0.6026711730937083,0.6163988694538153,0.7507252215954875,0.8550554468362689,0.990027397260274
100,68,8,24,1781.0,0.19242635574756606,0.5814821499514266,0.6123431547828813,0.7520950846091861,0.8478310502283105,0.9903729071537292
100,68,9,23,1733.0,0.16008836963623166,0.5295577232880655,0.6305530660462643,0.7436744560838034,0.8160324708269914,0.9909072860829858
100,68,10,22,1747.3333333333333,0.15552518792090642,0.4812462781745348,0.6437730683550472,0.7445608380338437,0.797716894977169,0.9910336239103362
100,68,11,21,1793.6666666666667,0.14836847313504808,0.4234956694196537,0.6624882015059277,0.7334810636583401,0.793192195931922,0.9916503587736464
100,68,12,20,1828.6666666666667,0.15903455394011057,0.3886818626462594,0.6792884185965292,0.7435535858178888,0.7875190258751902,0.9932876712328769
100,68,13,19,1814.3333333333333,0.12489295817876822,0.32328246524563087,0.7012811168833067,0.7330915928015042,0.778644186863365,0.9930785868781542
100,68,14,18,1824.6666666666667,0.13242561331174224,0.30009129467257545,0.7055444549127343,0.7291834542035992,0.7632093933463796,0.9927955352612887
100,68,15,17,1851.3333333333333,0.12304728749806493,0.25094283868054396,0.7287193175769678,0.7172441579371475,0.7391171993911719,0.9950040290088639
100,68,16,16,1881.6666666666667,0.12470095713725508,0.22618462718626828,0.7328600566684479,0.7265511684125706,0.7041666666666666,0.9945776255707762
100,68,17,15,1886.3333333333333,0.1026103662058887,0.1936497449767037,0.7638558748636669,0.7096830513027129,0.7130271286596831,0.9951902587519026
100,68,18,14,1917.0,0.10135002952697425,0.18205795249289003,0.7756720538221306,0.7131882890142358,0.6938609842719431,0.9960861056751468
100,68,19,13,1964.6666666666667,0.10180156530681887,0.141008061684901,0.792819796176819,0.7061240934730056,0.6681086277337179,0.9964172813487883
100,68,20,12,1932.3333333333333,0.08858044575095891,0.09387962660273874,0.8060061159735502,0.7206150953532098,0.6515525114155251,0.9971080669710807
100,68,21,11,2024.3333333333333,0.10336272099274306,0.08331445317746687,0.8256555046322379,0.7161428955143702,0.6377908240921939,0.9975093399750934
100,68,22,10,2013.3333333333333,0.08344345034240504,0.08542175234087818,0.8378088541827555,0.701665323663712,0.6451639684516396,0.9970776255707762
100,68,23,9,2044.3333333333333,0.0913010248020983,0.05358879773899319,0.8473717985380653,0.7072925060435132,0.6086559459996029,0.9969558599695585
100,68,24,8,2061.6666666666665,0.08666478511267846,0.04388214828097237,0.8644899583347883,0.6982943862476497,0.6067732115677321,0.9984018264840183
100,68,25,7,2109.6666666666665,0.07813367183888602,0.029338394793926248,0.8879196759524627,0.7043244695138329,0.5682191780821918,0.9985649054142205
100,68,26,6,2127.0,0.07979351032523903,0.03919971653280125,0.9032130629682399,0.7165457964007521,0.579171057253249,0.9981735159817351
100,68,27,5,2157.6666666666665,0.07320857316960003,0.009863818257978841,0.9165744577764325,0.7136314799892559,0.5271097581599865,0.9989041095890411
100,68,28,4,2213.6666666666665,0.08267842097863008,0.0030374579452185115,0.9349659670093865,0.7149879129734086,0.5203522504892368,0.9995433789954338
100,68,29,3,2168.3333333333335,0.06858735544090311,0.01170980589038234,0.95071175289858,0.698751007252216,0.5075421193512832,0.9996955859969558
100,68,30,2,2239.0,0.0645742785077002,0.007373893081886916,0.9660504447436876,0.7062315337093742,0.4848097412480974,1.0
100,68,31,1,2329.6666666666665,0.07392444358485885,0.004310344827586207,0.9806622054585047,0.698764437281762,0.4839593460008838,0.9990867579908675
100,69,1,30,1622.6666666666667,0.22119885436172673,0.9439191529670573,0.5149549406206053,0.773860101912514,0.9506849315068493,0.986240487062405
100,69,2,29,1704.3333333333333,0.24117591623537205,0.8847930240544842,0.5324738558779648,0.7711600820594269,0.9296803652968036,0.9849472524011965
100,69,3,28,1672.3333333333333,0.2008855711392932,0.8226455026455026,0.5553535626762245,0.7641453245979749,0.9135464231354642,0.9883235485975211
100,69,4,27,1675.6666666666667,0.20459733694068086,0.7822942209581804,0.5625885432901844,0.7646217986896963,0.906392694063927,0.9882969727718587
100,69,5,26,1710.3333333333333,0.1943972690313832,0.695815310501586,0.5781709197069396,0.7643438554695255,0.8834703196347032,0.9890410958904109
100,69,6,25,1743.0,0.18112380864984404,0.6573665532733083,0.6076584484485518,0.7538349546687844,0.8677321156773212,0.9906849315068493
100,69,7,24,1753.6666666666667,0.17088865778557724,0.6104853958233166,0.6167233152426418,0.7510819932499504,0.8632746249184606,0.9908295281582952
100,69,8,23,1714.0,0.14937475418424268,0.5452012443060595,0.6275872379524713,0.74466282840315,0.8486301369863014,0.9907881675600555
100,69,9,22,1788.6666666666667,0.156105634206639,0.5182175502932905,0.6515441135036902,0.7443319436172325,0.8333840690005073,0.992486508924865
100,69,10,21,1818.6666666666667,0.15527910147480137,0.4706924162187991,0.6632087711686265,0.7374760108530211,0.8110502283105023,0.9918677973472495
100,69,11,20,1781.0,0.15099868575491845,0.431329731372724,0.6686467034232085,0.7419495731586262,0.7925280199252801,0.9931506849315069
100,69,12,19,1794.0,0.12547121167434047,0.3620629571258946,0.6927034878137409,0.7428760505591953,0.8084474885844749,0.9934150444604661
100,69,13,18,1820.6666666666667,0.13410953345362855,0.3458191449530557,0.7041448305198359,0.7230229634041426,0.7818054092026694,0.9930492135971588
100,69,14,17,1838.6666666666667,0.13183755847291384,0.3173111876908932,0.7170530475433331,0.7232744358414401,0.7484670580560993,0.9946817082997583
100,69,15,16,1869.3333333333333,0.12068285892846524,0.2686198809586608,0.7310451351733765,0.7144729005360334,0.7345509893455099,0.995376712328767
100,69,16,15,1888.6666666666667,0.10909679180078384,0.2184703454872472,0.753319873406335,0.7110449341539277,0.7353881278538812,0.9956164383561644
100,69,17,14,1934.3333333333333,0.10870600394702094,0.20276120063632322,0.7742986232078253,0.7078684402091192,0.7115229653505238,0.9956947162426615
100,69,18,13,1882.0,0.08583797534195375,0.14675443215727577,0.7856129832665598,0.7035404672093177,0.6795535261288687,0.9951527924130663
100,69,19,12,1976.0,0.09936475216461083,0.16764813941658516,0.8116121752401012,0.702733108331679,0.6732516222062004,0.9958904109589041
100,69,20,11,1950.0,0.08005481404370367,0.10501184578147371,0.8154469402432324,0.7053140096618358,0.6620547945205478,0.9974263179742632
100,69,21,10,1982.0,0.07774659107299121,0.10910978735523068,0.8314823863390929,0.7010125074449077,0.6620134811915633,0.9971689497716895
100,69,22,9,2004.0,0.07998409057795337,0.1020702295278371,0.8467780501165141,0.6975580702799286,0.6265670402656703,0.9970573313039065
100,69,23,8,2032.3333333333333,0.0772825668507149,0.06322854830145802,0.8666272987058364,0.7091125670041691,0.6055588644034148,0.9981735159817352
100,69,24,7,2095.6666666666665,0.07507723857104946,0.03857924561003209,0.8918965222762587,0.6984051353318774,0.5768645357686454,0.9979125896934115
100,69,25,6,2169.0,0.08222595740358245,0.06109553330154188,0.9079495895810443,0.7077360862947523,0.6024109589041096,0.9981735159817351
100,69,26,5,2139.0,0.06023036698972419,0.02928635413167509,0.9207480799570048,0.6979948381973395,0.556094134176326,0.9990867579908675
100,69,27,4,2166.6666666666665,0.06561067340725046,0.01886161142572976,0.9345535165263107,0.7078684402091192,0.5463554879079994,0.9990867579908675
100,69,28,3,2228.3333333333335,0.06079702389368028,0.01724342251308988,0.9514465106313529,0.6881609423598704,0.5036203522504893,0.9993911719939117
100,69,29,2,2266.3333333333335,0.06654142531686691,0.010005094857229042,0.9696018736497186,0.702865462246046,0.4952290977798772,0.9995433789954338
100,69,30,1,2289.6666666666665,0.06304900020291565,0.005614035087719298,0.9814331969155597,0.6931374495400702,0.4840182648401827,1.0
100,70,1,29,1672.3333333333333,0.22757521002052403,0.9368109289085108,0.5344044344217801,0.7714546640574037,0.9470319634703196,0.9857660210990394
100,70,2,28,1646.6666666666667,0.20057192052665937,0.8834657270737499,0.5548214590437422,0.7653750815394651,0.9210045662100456,0.9878669275929549
100,70,3,27,1712.0,0.2048523271053674,0.8232823419158922,0.5716896152895763,0.7645270711024136,0.8977168949771689,0.9887366818873669
100,70,4,26,1699.6666666666667,0.1975565300886577,0.7564475593784291,0.5764870015960214,0.7531115459882584,0.8922374429223745,0.9887952230417983
100,70,5,25,1745.3333333333333,0.1851769935781704,0.6994545143532309,0.6101719088470833,0.7537899543378995,0.892420091324201,0.9890045662100456
100,70,6,24,1704.0,0.15783770110445935,0.6294833216534851,0.6112318782582332,0.7457664709719505,0.8634703196347032,0.9911339421613393
100,70,7,23,1725.3333333333333,0.1598488349854971,0.5718973205846319,0.6283769072827756,0.7427397260273972,0.8448793215916504,0.9909866984316062
100,70,8,22,1771.3333333333333,0.15347774334153622,0.5683800059910936,0.647100382543952,0.7454794520547945,0.8406392694063927,0.9914487339144872
100,70,9,21,1819.6666666666667,0.15975520205283458,0.5027618867068869,0.6638371287509822,0.733307240704501,0.8047691527143582,0.99265057621222
100,70,10,20,1759.3333333333333,0.12982568731543956,0.47473170560579975,0.6812551481967423,0.731180691454664,0.8115068493150686,0.9924657534246575
100,70,11,19,1814.0,0.13667376734235995,0.40961635625169057,0.6902490073488075,0.7324853228962818,0.8179327521793276,0.9925018024513338
100,70,12,18,1779.6666666666667,0.12127125397133541,0.3664882112221359,0.698109682546774,0.7323939986953686,0.798173515981735,0.9931506849315069
100,70,13,17,1850.6666666666667,0.1288554313135234,0.32526884027179376,0.7179034022421494,0.7137116764514024,0.747453459782227,0.9944668278270212
100,70,14,16,1852.0,0.11149886720640939,0.2852072769688952,0.7314525018134947,0.7127723418134377,0.7363339856490541,0.9946917808219178
100,70,15,15,1913.3333333333333,0.09766208022860089,0.24645788509044544,0.7660004780811884,0.7102544031311155,0.7329071537290716,0.9955555555555556
100,70,16,14,1915.6666666666667,0.10259890690322394,0.2454840809629022,0.7713102279360252,0.705518590998043,0.7279680365296803,0.9954990215264189
100,70,17,13,1957.6666666666667,0.09237817612618072,0.17652108933601088,0.7940389548671473,0.7083496412263536,0.6953532097770615,0.9955040393396558
100,70,18,12,1963.0,0.08099410529295957,0.17651816314607013,0.8113881952077443,0.7006653620352249,0.6809741248097412,0.9973363774733638
100,70,19,11,1947.3333333333333,0.07030946844155661,0.10865141726325593,0.8194145653245903,0.702204827136334,0.6681086277337179,0.997011207970112
100,70,20,10,1986.6666666666667,0.07649351712813952,0.1311324675810657,0.8312061472497018,0.6987997390737116,0.6720091324200913,0.9972602739726026
100,70,21,9,2024.6666666666667,0.07744373224093784,0.11079576553714483,0.8521157166381067,0.697495107632094,0.6548814959773863,0.9972602739726026
100,70,22,8,2054.0,0.08108099942397491,0.07301244414903438,0.8691537208273621,0.6974559686888454,0.6335823993358239,0.9977168949771689
100,70,23,7,2080.3333333333335,0.06250092411235143,0.0662975680287721,0.8850543674616391,0.6951337247227659,0.601508834623784,0.9983039791258969
100,70,24,6,2103.3333333333335,0.07089201108908584,0.05147389093828245,0.9061171777771887,0.700221787345075,0.6099315068493151,0.9974124809741247
100,70,25,5,2153.0,0.06190435670088307,0.038922019569370074,0.9219643775364234,0.6994390084801044,0.5830867579908676,0.9985388127853881
100,70,26,4,2172.6666666666665,0.06357811113516205,0.027183012568202176,0.9367616720715709,0.6943248532289629,0.5228310502283104,0.9993150684931505
100,70,27,3,2210.0,0.05401777256626327,0.03206726263532377,0.9509535779499417,0.6845140247879974,0.5394892609504481,0.9993911719939117
100,70,28,2,2205.3333333333335,0.053879090035715706,0.026897613374362597,0.9661831858387914,0.6969210697977822,0.5288649706457926,1.0
100,70,29,1,2312.6666666666665,0.0569227475646548,0.008375482677979006,0.982170520569848,0.6867971298108285,0.5010549519760668,1.0
100,71,1,28,1664.6666666666667,0.1982475048705551,0.9402509990012803,0.5562138415631713,0.7695800373014342,0.9342465753424657,0.9878343118069145
100,71,2,27,1681.0,0.19860488795053924,0.8671069480395254,0.5697467565733915,0.7715865972088237,0.9191780821917809,0.9879925587688145
100,71,3,26,1717.3333333333333,0.1920656927903774,0.8102914426254296,0.5833349229941304,0.7553797671876005,0.8961948249619481,0.9892869687390236
100,71,4,25,1689.3333333333333,0.17283789547323372,0.7558031266967792,0.6021955063131038,0.7610392951315198,0.9086757990867581,0.9888584474885845
100,71,5,24,1715.0,0.16063158044731451,0.708925562529851,0.6148672218325327,0.7515209981349282,0.8884018264840182,0.9909817351598172
100,71,6,23,1748.3333333333333,0.16362837587769055,0.6488203722246276,0.6310515958455967,0.7405106437713037,0.8598173515981734,0.9902322811197141
100,71,7,22,1762.0,0.15240430595682897,0.607877430824994,0.6426222905912619,0.7450897163804746,0.8645792563600784,0.9911581569115815
100,71,8,21,1797.6666666666667,0.1563742125614373,0.5746607801574527,0.6669368058879849,0.7402148048105986,0.8325342465753426,0.9921722113502937
100,71,9,20,1746.6666666666667,0.13087559582327038,0.540048502720521,0.674697673305479,0.7354299311852852,0.8307458143074582,0.9931963470319634
100,71,10,19,1849.0,0.14980460734022413,0.43395104298622056,0.6882277493382313,0.7343237507235192,0.8235616438356166,0.9928863254025475
100,71,11,18,1790.6666666666667,0.12292050254995068,0.4165320605414067,0.6991572106601462,0.7216669882307544,0.8006641760066416,0.9940639269406394
100,71,12,17,1862.0,0.11836180834077263,0.37082112516152693,0.7287602620739927,0.7163032992475401,0.7952815829528158,0.9940907869997314
100,71,13,16,1856.6666666666667,0.11366759479147386,0.3222557404928132,0.7386473508481108,0.712444530194868,0.7598173515981733,0.995376712328767
100,71,14,15,1866.6666666666667,0.09791040842637129,0.2846338561085199,0.7565276985645295,0.7046755418354879,0.7418134377038488,0.995738203957382
100,71,15,14,1903.0,0.10465693809254757,0.23621971296345787,0.7697295854146153,0.6953887709820568,0.7226179604261797,0.994781474233529
100,71,16,13,1998.3333333333333,0.10317420575581548,0.23273981501047036,0.7954994208153257,0.7024374557849379,0.7253424657534246,0.9957850368809273
100,71,17,12,1934.0,0.0797917421639578,0.20970777113692396,0.8090719083753962,0.7083285098720175,0.7119527262959978,0.9964992389649924
100,71,18,11,1979.6666666666667,0.07957919234019994,0.1494005540308591,0.8248094702520246,0.6990288764550775,0.695484525621512,0.9967621419676215
100,71,19,10,2015.6666666666667,0.07960271713799343,0.1424535195304825,0.837210696698627,0.691041224516046,0.6779620283585676,0.9978082191780823
100,71,20,9,2027.0,0.08310574236960132,0.13434455176200458,0.8499583079758674,0.6867579908675799,0.6604566210045663,0.9970573313039067
100,71,21,8,2038.0,0.06863698143828419,0.09326739996275947,0.8681850871550183,0.6895748922760306,0.6371819960861057,0.9980593607305935
100,71,22,7,2054.6666666666665,0.05834028849733484,0.07609698874576121,0.8858155624522596,0.6956717473792526,0.6151930261519303,0.9979125896934115
100,71,23,6,2099.3333333333335,0.06451051463091767,0.06943615607961796,0.9062097378134285,0.69841147340665,0.6157633512011117,0.998021308980213
100,71,24,5,2123.0,0.056398799528663446,0.05954571301796815,0.9210968430844401,0.6869380667567047,0.6024733637747336,0.999269406392694
100,71,25,4,2148.3333333333335,0.0586682404586488,0.053884791167021134,0.9347596562766857,0.7016142517203678,0.5798356164383561,0.9988584474885845
100,71,26,3,2178.3333333333335,0.05632833211278656,0.041969733661836484,0.9535492758121533,0.6764550774969451,0.5691956445381103,0.9993911719939117
100,71,27,2,2228.6666666666665,0.05687629911614828,0.017305094448328423,0.9649336662497466,0.6912470255321885,0.5278538812785388,1.0
100,71,28,1,2307.0,0.05708646881508827,0.011496118455724532,0.9812205830488767,0.6809826998520805,0.5057077625570776,1.0
100,72,1,27,1669.0,0.2031191593835117,0.9375964773024431,0.561226431349959,0.7731100963977676,0.9287671232876712,0.9880940301031624
100,72,2,26,1705.6666666666667,0.20422395649125888,0.8703741642034507,0.568933817698439,0.7616184677828514,0.9073059360730594,0.9881629785739374
100,72,3,25,1682.0,0.15991332768211516,0.8094200996335301,0.6117022085437007,0.7562785388127855,0.9120243531202435,0.9887123287671233
100,72,4,24,1710.3333333333333,0.15553570971450068,0.7604006358866972,0.614525976025564,0.7534246575342466,0.895433789954338,0.99117199391172
100,72,5,23,1737.0,0.15271314277608786,0.6903864780401978,0.6334434801337989,0.7397387113140539,0.8578995433789954,0.9907087552114353
100,72,6,22,1780.3333333333333,0.16171881949336903,0.6554660199488171,0.6478035124298018,0.7499365804160325,0.8593607305936072,0.9921129099211291
100,72,7,21,1785.3333333333333,0.14317791450169845,0.5999031430035294,0.664955209015678,0.7382800608828006,0.8293542074363992,0.9922591867797347
100,72,8,20,1782.6666666666667,0.14208492084997695,0.5744838677848049,0.673662178942713,0.7436073059360732,0.8391552511415524,0.9923287671232877
100,72,9,19,1811.0,0.1445611230766194,0.487238201221252,0.6863315897687202,0.738140537798072,0.8341958396752918,0.993270848353761
100,72,10,18,1786.6666666666667,0.12354946266305651,0.46079236786757294,0.6974682687415362,0.7287798072044648,0.8377168949771688,0.993302891933029
100,72,11,17,1835.3333333333333,0.11887479448916012,0.4116203926372628,0.7199016162251456,0.7135591070522577,0.7892901618929017,0.9945205479452056
100,72,12,16,1881.6666666666667,0.11342960251334185,0.3653468025308835,0.7367829493469179,0.7155504819888382,0.7853881278538813,0.9952054794520548
100,72,13,15,1935.3333333333333,0.10898779585989991,0.3342514533803173,0.7739209189287957,0.7098427194317605,0.7782929399367756,0.9955555555555554
100,72,14,14,1908.6666666666667,0.10413115888661256,0.2983253218559232,0.773547368137562,0.7044901065449011,0.7538160469667319,0.9957599478147423
100,72,15,13,1925.6666666666667,0.07957228765767278,0.24915351110142928,0.7963806927846053,0.6996955859969559,0.7220091324200913,0.9959255356515632
100,72,16,12,1944.3333333333333,0.08916777890393462,0.247111424834507,0.8016743387407302,0.7039827498731608,0.7265410958904109,0.9968036529680365
100,72,17,11,1958.6666666666667,0.075598260188918,0.18122054315138933,0.8279580683234377,0.6920471841704718,0.7083534783776524,0.9967621419676215
100,72,18,10,1999.0,0.08254207215143623,0.17119353050722497,0.8349869636038861,0.6966894977168949,0.691374936580416,0.9976255707762558
100,72,19,9,2032.6666666666667,0.07992600525503056,0.1555174268331181,0.8475612985566068,0.6817351598173516,0.6799807738524394,0.9970573313039067
