13,37,25,2992.0
13,38,24,3147.0
13,39,23,3099.0
13,40,22,3123.0
13,41,21,3108.0
13,42,20,3190.0
13,43,19,3134.0
13,44,18,3255.0
13,45,17,3404.0
13,46,16,3345.0
13,47,15,3152.0
13,48,14,3430.0
13,49,13,3436.0
13,50,12,3307.0
13,51,11,3561.0
13,52,10,3559.0
13,53,9,3515.0
13,54,8,3663.0
13,55,7,3622.0
13,56,6,3666.0
13,57,5,3743.0
13,58,4,3791.0
13,59,3,3816.0
13,60,2,3732.0
13,61,1,3780.0
14,1,60,2447.0
14,2,59,2385.0
14,3,58,2490.0
14,4,57,2358.0
14,5,56,2335.0
14,6,55,2390.0
14,7,54,2387.0
14,8,53,2426.0
14,9,52,2387.0
14,10,51,2352.0
14,11,50,2389.0
14,12,49,2309.0
14,13,48,2293.0
14,14,47,2304.0
14,15,46,2455.0
14,16,45,2342.0
14,17,44,2350.0
14,18,43,2430.0
14,19,42,2608.0
14,20,41,2615.0
14,21,40,2370.0
14,22,39,2503.0
14,23,38,2498.0
14,24,37,2591.0
14,25,36,2653.0
14,26,35,2664.0
14,27,34,2796.0
14,28,33,2760.0
14,29,32,2760.0
14,30,31,2651.0
14,31,30,2729.0
14,32,29,2847.0
14,33,28,2743.0
14,34,27,2735.0
14,35,26,2891.0
14,36,25,2822.0
14,37,24,2931.0
14,38,23,3114.0
14,39,22,2989.0
14,40,21,3101.0
14,41,20,3118.0
14,42,19,3275.0
14,43,18,3169.0
14,44,17,3237.0
14,45,16,3219.0
14,46,15,3179.0
14,47,14,3295.0
14,48,13,3445.0
14,49,12,3300.0
14,50,11,3429.0
14,51,10,3461.0
14,52,9,3498.0
14,53,8,3608.0
14,54,7,3708.0
14,55,6,3598.0
14,56,5,3632.0
14,57,4,3705.0
14,58,3,3681.0
14,59,2,3781.0
14,60,1,3841.0
15,1,59,2387.0
15,2,58,2347.0
15,3,57,2203.0
15,4,56,2403.0
15,5,55,2272.0
15,6,54,2476.0
15,7,53,2333.0
15,8,52,2375.0
15,9,51,2429.0
15,10,50,2363.0
15,11,49,2397.0
15,12,48,2404.0
15,13,47,2412.0
15,14,46,2305.0
15,15,45,2384.0
15,16,44,2477.0
15,17,43,2439.0
15,18,42,2573.0
15,19,41,2483.0
15,20,40,2572.0
15,21,39,2481.0
15,22,38,2492.0
15,23,37,2508.0
15,24,36,2597.0
15,25,35,2591.0
15,26,34,2630.0
15,27,33,2520.0
15,28,32,2754.0
15,29,31,2642.0
15,30,30,2759.0
15,31,29,2754.0
15,32,28,2773.0
15,33,27,2867.0
15,34,26,2847.0
15,35,25,2883.0
15,36,24,3046.0
15,37,23,2940.0
15,38,22,2997.0
15,39,21,3028.0
15,40,20,3085.0
